spygen_code,label,prediction,residual
SPY210641,0,1,-1
SPY210642,0,0,0
SPY231658,0,2,-2
SPY231659,0,1,-1
SPY231660,4,2,2
SPY231661,4,2,2
SPY231662,4,1,3
SPY231663,4,1,3
SPY231664,4,1,3
SPY231667,0,2,-2
SPY231668,0,2,-2
SPY231756,0,0,0
SPY231757,0,0,0
SPY231758,4,0,4
SPY231759,4,0,4
SPY231760,4,0,4
SPY231761,4,0,4
SPY231762,0,0,0
SPY231763,0,0,0
SPY231764,0,0,0
SPY231765,0,0,0
SPY231766,0,0,0
SPY231767,0,0,0
SPY231768,0,0,0
SPY231769,0,0,0
SPY231770,0,0,0
