spygen_code,label,prediction,residual,prob_pos,domain_true,domain_pred,domain_correct
SPY211052,0,0,0,6.971822230639191e-09,0,2,0
SPY211053,0,0,0,8.626322596683167e-06,2,2,1
SPY211057,0,0,0,1.2685216461250093e-05,2,2,1
SPY211058,0,0,0,1.2177285668713012e-07,0,2,0
SPY212584,0,0,0,8.068582246778533e-06,6,2,0
SPY212585,0,0,0,1.5587377788506274e-07,6,2,0
SPY212586,0,0,0,0.00013978408242110163,6,2,0
SPY212587,0,0,0,2.4999442757689394e-05,6,10,0
SPY201153,0,0,0,2.2739172891306225e-06,7,2,0
SPY201162,0,0,0,2.9465092666214332e-05,7,2,0
SPY211299,0,0,0,0.09807749092578888,7,10,0
SPY211303,0,0,0,0.08476921170949936,7,10,0
SPY212588,0,0,0,0.2844919264316559,0,10,0
SPY212589,0,0,0,0.4395190477371216,0,10,0
SPY211068,0,1,1,0.6461036205291748,2,10,0
SPY211073,0,1,1,0.604416012763977,2,10,0
SPY181699,1,1,0,0.7491292953491211,6,10,0
SPY192310,1,1,0,0.8234792947769165,6,10,0
SPY201163,1,1,0,0.6203668713569641,6,10,0
SPY211048,1,1,0,0.8307769298553467,2,10,0
SPY211062,1,1,0,0.8224737644195557,2,10,0
SPY211138,1,1,0,0.8305022716522217,8,10,0
SPY211163,1,1,0,0.5223274827003479,6,10,0
SPY211168,1,1,0,0.635670006275177,6,10,0
SPY211169,1,1,0,0.6435660719871521,6,10,0
SPY211170,1,1,0,0.8878264427185059,6,10,0
SPY211172,1,1,0,0.651182234287262,6,10,0
SPY211173,1,1,0,0.6717100739479065,6,10,0
SPY211174,1,1,0,0.9102615118026733,6,10,0
SPY211177,1,1,0,0.5243350863456726,6,10,0
SPY211178,1,1,0,0.753116250038147,6,10,0
SPY211180,1,1,0,0.8324565291404724,6,10,0
SPY211181,1,1,0,0.7017536759376526,6,10,0
SPY211182,1,1,0,0.8306724429130554,6,2,0
SPY211183,1,1,0,0.8539611101150513,6,10,0
SPY211184,1,1,0,0.7546728849411011,6,10,0
SPY212710,1,1,0,0.8518990874290466,6,10,0
SPY212711,1,1,0,0.8753340244293213,6,10,0
SPY212712,1,1,0,0.8680782914161682,6,10,0
SPY212713,1,1,0,0.9316359162330627,6,10,0
SPY212714,1,1,0,0.7615862488746643,6,10,0
SPY212715,1,1,0,0.8842512965202332,6,10,0
SPY212716,1,1,0,0.8880434036254883,6,10,0
SPY212717,1,1,0,0.8705950975418091,6,10,0
SPY212718,1,1,0,0.7890303730964661,6,10,0
SPY212719,1,1,0,0.5329939126968384,6,10,0
SPY212756,1,1,0,0.9188615679740906,6,10,0
SPY212758,1,1,0,0.9204854965209961,6,10,0
SPY212759,1,1,0,0.9063514471054077,6,10,0
SPY211049,1,1,0,0.8696240186691284,0,10,0
SPY211050,1,1,0,0.9019916653633118,0,10,0
SPY211054,1,1,0,0.9184980988502502,2,10,0
SPY211055,1,1,0,0.9582085609436035,2,10,0
SPY231679,1,1,0,0.7658610939979553,10,10,1
SPY231680,1,1,0,0.7852706909179688,10,10,1
SPY231675,1,1,0,0.808957576751709,10,10,1
SPY231676,1,1,0,0.7967954277992249,10,10,1
SPY231677,1,1,0,0.8125900626182556,10,10,1
SPY231678,1,1,0,0.8171793818473816,10,10,1
SPY211056,1,1,0,0.9397424459457397,0,10,0
SPY211064,1,1,0,0.9572292566299438,0,10,0
SPY231681,1,1,0,0.5711766481399536,10,2,0
SPY231682,1,1,0,0.8646631240844727,10,10,1
SPY231671,1,1,0,0.9217038154602051,10,10,1
SPY231672,1,1,0,0.9229946136474609,10,10,1
SPY231673,1,1,0,0.9255082607269287,10,10,1
SPY231674,1,1,0,0.9196800589561462,10,10,1
SPY211059,1,1,0,0.9717038869857788,2,10,0
SPY211060,1,1,0,0.9738773107528687,2,10,0
SPY201952,1,1,0,0.990075409412384,6,10,0
SPY201962,1,1,0,0.9892565011978149,6,10,0
SPY210649,1,1,0,0.9967548251152039,3,10,0
SPY212768,1,1,0,0.9819185733795166,3,10,0
SPY200468,1,1,0,0.9756853580474854,6,10,0
SPY200474,1,1,0,0.9851663708686829,6,10,0
SPY201953,1,1,0,0.9905086755752563,3,10,0
SPY201961,1,1,0,0.9865120649337769,6,10,0
SPY210637,1,1,0,0.9889034628868103,6,10,0
SPY210654,1,1,0,0.9968816041946411,3,10,0
SPY212760,1,1,0,0.9933453798294067,6,10,0
SPY212762,1,1,0,0.9947240948677063,3,10,0
SPY212763,1,1,0,0.9928885102272034,3,10,0
SPY212764,1,1,0,0.9901161789894104,3,10,0
SPY212765,1,1,0,0.9933288097381592,6,10,0
SPY212766,1,1,0,0.9982243180274963,3,10,0
SPY212767,1,1,0,0.989627480506897,6,10,0
SPY212769,1,1,0,0.9902936220169067,6,10,0
