spygen_code,label,prediction,residual,prob_pos,domain_true,domain_pred,domain_correct
SPY231762,0,0,0,0.0005198258440941572,10,2,0
SPY231763,0,0,0,0.0006080020684748888,10,10,1
SPY231764,0,0,0,0.0020805676467716694,10,10,1
SPY231765,0,0,0,0.0003890134103130549,10,2,0
SPY231766,0,0,0,0.0043546040542423725,10,2,0
SPY231767,0,0,0,0.024783814325928688,10,10,1
SPY231768,0,0,0,0.017780039459466934,10,2,0
SPY231769,0,0,0,0.01561097800731659,10,10,1
SPY231770,0,0,0,0.002741847885772586,10,2,0
SPY231771,0,0,0,3.5942754550433165e-08,10,2,0
SPY231772,0,0,0,0.0005809199647046626,10,2,0
SPY231773,0,0,0,0.00036724033998325467,10,2,0
SPY231899,0,0,0,0.0037161381915211678,0,2,0
SPY231900,0,0,0,0.0026212565135210752,0,2,0
SPY231901,0,0,0,1.0094454410136677e-05,2,2,1
SPY231902,0,0,0,4.497197096497985e-06,2,2,1
SPY223325,0,0,0,0.00012063894246239215,9,2,0
SPY223333,0,0,0,0.00026778492610901594,9,2,0
SPY224252,0,0,0,0.00010346780618419871,9,2,0
SPY224256,0,0,0,0.00014556662063114345,9,2,0
SPY201164,0,0,0,0.004162151366472244,2,2,1
SPY201958,0,0,0,0.00023623465676791966,6,2,0
SPY202493,0,0,0,0.008458646945655346,2,2,1
SPY202510,0,0,0,0.30823326110839844,2,2,1
SPY202515,0,0,0,0.016846492886543274,2,2,1
SPY210646,0,0,0,0.0013828257797285914,6,2,0
SPY210681,0,0,0,0.425219863653183,2,10,0
SPY210682,0,0,0,0.37636056542396545,2,10,0
SPY210684,0,0,0,0.41707825660705566,2,10,0
SPY210685,0,0,0,0.3381703197956085,2,2,1
SPY210686,0,0,0,0.35658153891563416,2,10,0
SPY210687,0,0,0,0.3158070743083954,2,10,0
SPY210688,0,0,0,0.41341251134872437,2,10,0
SPY210690,0,0,0,0.4241909384727478,2,10,0
SPY210691,0,0,0,0.4269101321697235,2,10,0
SPY210692,0,0,0,0.3128582537174225,2,10,0
SPY210694,0,0,0,0.42410242557525635,2,10,0
SPY211301,0,0,0,0.2481466680765152,6,2,0
SPY211310,0,0,0,0.3017367124557495,6,2,0
SPY231885,0,0,0,0.13469305634498596,0,2,0
SPY231886,0,0,0,0.1020457074046135,0,2,0
SPY211069,0,0,0,0.35888242721557617,0,2,0
SPY211070,0,0,0,0.23995241522789001,0,2,0
SPY211071,0,1,1,0.5381652116775513,2,2,1
SPY211072,0,1,1,0.5560411214828491,2,2,1
SPY231691,1,1,0,0.8633453845977783,10,10,1
SPY231692,1,1,0,0.8571538329124451,10,10,1
SPY231693,1,1,0,0.9268260598182678,10,10,1
SPY231694,1,1,0,0.8948134183883667,10,10,1
SPY231913,1,1,0,0.8566675782203674,2,6,0
SPY231914,1,1,0,0.829909086227417,2,10,0
SPY201239,1,1,0,0.9530248641967773,6,10,0
SPY201241,1,1,0,0.9543161392211914,6,10,0
SPY201174,1,1,0,0.9845041036605835,4,6,0
SPY201181,1,1,0,0.9932308197021484,4,6,0
SPY201187,1,1,0,0.9902628660202026,4,6,0
SPY201192,1,1,0,0.9896528124809265,4,6,0
SPY201198,1,1,0,0.9914059638977051,4,6,0
SPY202491,1,1,0,0.9668081998825073,4,6,0
SPY202495,1,1,0,0.9923850297927856,4,6,0
SPY202500,1,1,0,0.9893912076950073,4,6,0
SPY231683,1,1,0,0.9761978983879089,10,6,0
SPY231684,1,1,0,0.975618302822113,10,6,0
SPY231685,1,1,0,0.9699639678001404,10,6,0
SPY231686,1,1,0,0.9744666814804077,10,6,0
SPY231687,1,1,0,0.9799827337265015,10,6,0
SPY231688,1,1,0,0.9783046245574951,10,6,0
SPY231689,1,1,0,0.9659565091133118,10,6,0
SPY231690,1,1,0,0.9806390404701233,10,6,0
SPY231760,1,1,0,0.9824286103248596,10,6,0
SPY231761,1,1,0,0.9800716638565063,10,6,0
SPY231887,1,1,0,0.9997231364250183,2,6,0
SPY231888,1,1,0,0.9996800422668457,2,6,0
