spygen_code,label,prediction,residual,prob_pos,domain_true,domain_pred,domain_correct
SPY231762,0,0,0,0.001551533816382289,10,2,0
SPY231763,0,0,0,0.005186744965612888,10,2,0
SPY231764,0,0,0,0.012994172982871532,10,2,0
SPY231765,0,0,0,0.002262226538732648,10,2,0
SPY231766,0,0,0,0.012372744269669056,10,2,0
SPY231767,0,0,0,0.07733620703220367,10,2,0
SPY231768,0,0,0,0.0053646317683160305,10,2,0
SPY231769,0,0,0,0.048427630215883255,10,2,0
SPY231770,0,0,0,0.004431663081049919,10,2,0
SPY231771,0,0,0,7.192530659949625e-08,10,2,0
SPY231772,0,0,0,0.0016971509903669357,10,2,0
SPY231773,0,0,0,0.0007660193950869143,10,2,0
SPY231899,0,0,0,0.01583133637905121,0,2,0
SPY231900,0,0,0,0.010409836657345295,0,2,0
SPY231901,0,0,0,4.9529426178196445e-06,2,2,1
SPY231902,0,0,0,5.488551778398687e-06,2,2,1
SPY223325,0,0,0,0.0002808804565574974,9,10,0
SPY223333,0,0,0,0.0004153880290687084,9,10,0
SPY224252,0,0,0,0.00023085773864295334,9,2,0
SPY224256,0,0,0,0.0001777729339664802,9,2,0
SPY201164,0,0,0,0.07720836251974106,2,6,0
SPY201958,0,0,0,4.990538946003653e-05,6,2,0
SPY202493,0,0,0,0.1438576877117157,2,6,0
SPY202510,0,0,0,0.33532020449638367,2,10,0
SPY202515,0,0,0,0.02995000034570694,2,2,1
SPY210646,0,0,0,8.560741116525605e-05,6,2,0
SPY210681,0,0,0,0.42495062947273254,2,10,0
SPY210682,0,0,0,0.40996307134628296,2,10,0
SPY210684,0,0,0,0.4031301438808441,2,10,0
SPY210685,0,0,0,0.39200007915496826,2,10,0
SPY210686,0,0,0,0.4209997057914734,2,10,0
SPY210687,0,0,0,0.4254957437515259,2,10,0
SPY210688,0,0,0,0.4533453583717346,2,10,0
SPY210690,0,0,0,0.4226209223270416,2,10,0
SPY210691,0,0,0,0.41772815585136414,2,10,0
SPY210692,0,0,0,0.4362328350543976,2,10,0
SPY210694,0,0,0,0.43616268038749695,2,10,0
SPY211301,0,0,0,0.29462334513664246,6,2,0
SPY211310,0,0,0,0.3717181980609894,6,10,0
SPY231885,0,0,0,0.4943767189979553,0,10,0
SPY231886,0,1,1,0.6267509460449219,0,6,0
SPY211069,0,1,1,0.5512537360191345,0,10,0
SPY211070,0,1,1,0.7687402367591858,0,6,0
SPY211071,0,1,1,0.6685073971748352,2,10,0
SPY211072,0,1,1,0.6485220789909363,2,10,0
SPY231691,1,1,0,0.7872359156608582,10,10,1
SPY231692,1,1,0,0.792252779006958,10,10,1
SPY231693,1,1,0,0.9076796174049377,10,10,1
SPY231694,1,1,0,0.8256410360336304,10,10,1
SPY231913,1,1,0,0.989641010761261,2,6,0
SPY231914,1,1,0,0.9908738136291504,2,6,0
SPY201239,1,1,0,0.973214328289032,6,6,1
SPY201241,1,1,0,0.9758012294769287,6,6,1
SPY201174,1,1,0,0.9857885241508484,4,10,0
SPY201181,1,1,0,0.9944286346435547,4,6,0
SPY201187,1,1,0,0.9907105565071106,4,6,0
SPY201192,1,1,0,0.9852451682090759,4,6,0
SPY201198,1,1,0,0.9902048110961914,4,6,0
SPY202491,1,1,0,0.949976921081543,4,10,0
SPY202495,1,1,0,0.9904206991195679,4,6,0
SPY202500,1,1,0,0.9942985773086548,4,6,0
SPY231683,1,1,0,0.9215367436408997,10,10,1
SPY231684,1,1,0,0.9195700883865356,10,10,1
SPY231685,1,1,0,0.9004217386245728,10,10,1
SPY231686,1,1,0,0.9189498424530029,10,10,1
SPY231687,1,1,0,0.9273207187652588,10,10,1
SPY231688,1,1,0,0.9235759973526001,10,10,1
SPY231689,1,1,0,0.8780149817466736,10,10,1
SPY231690,1,1,0,0.9291343688964844,10,10,1
SPY231760,1,1,0,0.9479867815971375,10,10,1
SPY231761,1,1,0,0.9428883790969849,10,10,1
SPY231887,1,1,0,0.999778687953949,2,6,0
SPY231888,1,1,0,0.9997143149375916,2,6,0
