spygen_code,label,prediction,residual,prob_pos,domain_true,domain_pred,domain_correct
SPY201149,0,0,0,1.9211487511938685e-08,4,2,0
SPY201151,0,0,0,2.7676614333671523e-09,4,2,0
SPY201176,0,0,0,2.8329340651112034e-08,4,2,0
SPY201177,0,0,0,3.129706982463176e-08,4,2,0
SPY201179,0,0,0,6.9970402805097365e-09,4,10,0
SPY201193,0,0,0,3.0675170847871414e-08,4,2,0
SPY201956,0,0,0,1.541991423437139e-08,2,2,1
SPY201965,0,0,0,1.9434425624353935e-08,2,2,1
SPY202492,0,0,0,1.7758438275450317e-08,4,10,0
SPY202499,0,0,0,7.449975925055696e-08,4,10,0
SPY210647,0,0,0,1.7295361587343905e-08,2,2,1
SPY210652,0,0,0,2.0645462228685574e-08,2,2,1
SPY210667,0,0,0,1.3967393464042743e-08,2,2,1
SPY210668,0,0,0,2.4568585388351494e-08,2,2,1
SPY210669,0,0,0,1.1187471926632497e-07,2,2,1
SPY210672,0,0,0,1.0102023217939404e-08,2,2,1
SPY210673,0,0,0,3.3576277758129436e-08,2,2,1
SPY210674,0,0,0,1.1285963097407148e-07,2,2,1
SPY210675,0,0,0,4.321974600429712e-08,2,2,1
SPY210677,0,0,0,4.0911910303975674e-08,2,2,1
SPY210678,0,0,0,1.0973116815193862e-07,2,2,1
SPY210695,0,0,0,3.490142219675363e-08,2,2,1
SPY210700,0,0,0,1.7190579626458202e-08,2,10,0
SPY210715,0,0,0,1.4440418283356848e-07,2,2,1
SPY231655,0,0,0,8.58164128203498e-07,10,2,0
SPY231656,0,0,0,4.3926661419391166e-07,10,2,0
SPY231657,0,0,0,9.027020269058994e-07,10,2,0
SPY231658,0,0,0,3.456907791132835e-07,10,2,0
SPY231659,0,0,0,3.666851853267872e-07,10,2,0
SPY231665,0,0,0,4.503771151576075e-07,10,2,0
SPY231666,0,0,0,1.921176817631931e-07,10,10,1
SPY231667,0,0,0,1.424127873406178e-07,10,10,1
SPY231668,0,0,0,1.760047894094896e-07,10,10,1
SPY231705,0,0,0,8.468713872389344e-07,10,2,0
SPY231706,0,0,0,3.171323328388098e-07,10,10,1
SPY231707,0,0,0,7.36256936306745e-07,10,10,1
SPY231708,0,0,0,5.058107603872486e-07,10,10,1
SPY231709,0,0,0,1.4018993397257873e-06,10,2,0
SPY231710,0,0,0,2.1930140974291135e-06,10,2,0
SPY231774,0,0,0,8.171706213033758e-06,10,2,0
SPY231775,0,0,0,8.618823812867049e-06,10,2,0
SPY231776,0,0,0,1.0936776561720762e-05,10,10,1
SPY231777,0,0,0,1.1925283615710214e-05,10,2,0
SPY231778,0,0,0,2.1372654373408295e-05,10,2,0
SPY231779,0,0,0,2.5702702259877697e-05,10,2,0
SPY231794,0,0,0,1.866128332039807e-05,10,2,0
SPY231796,0,0,0,1.9703231373568997e-05,10,2,0
SPY231797,0,0,0,1.9760491341003217e-05,10,2,0
SPY231798,0,0,0,1.1913734851987101e-05,10,2,0
SPY231907,0,0,0,0.00015598950267303735,2,10,0
SPY231908,0,0,0,0.00029402360087260604,2,10,0
SPY231915,0,0,0,0.00019881541084032506,2,10,0
SPY231916,0,0,0,0.00020837265765294433,2,10,0
SPY232832,0,0,0,0.00019192586478311568,2,10,0
SPY232833,0,0,0,0.001075824606232345,2,10,0
SPY232834,0,0,0,0.0001282691810047254,2,10,0
SPY232835,0,0,0,4.1940049413824454e-05,2,10,0
SPY201169,0,0,0,0.00558328116312623,2,2,1
SPY202506,0,0,0,0.0008160445722751319,2,10,0
SPY202509,0,0,0,0.003855132730677724,2,10,0
SPY202514,0,0,0,0.00509606022387743,2,10,0
SPY210676,0,0,0,0.0007558225188404322,2,2,1
SPY210679,0,0,0,0.0004843694041483104,2,2,1
SPY210680,0,0,0,0.0004784523043781519,2,2,1
SPY210683,0,0,0,0.002478435169905424,2,2,1
SPY211262,0,0,0,0.012343957088887691,6,2,0
SPY211273,0,0,0,0.006826094351708889,6,10,0
SPY211277,0,0,0,0.006112653762102127,6,10,0
SPY211311,0,0,0,0.04073973745107651,6,10,0
SPY231695,1,1,0,0.7840567827224731,10,10,1
SPY231696,1,1,0,0.859268069267273,10,10,1
SPY231703,1,1,0,0.8182162046432495,10,10,1
SPY231704,1,1,0,0.8015748262405396,10,10,1
SPY231669,1,1,0,0.9432114958763123,10,10,1
SPY231670,1,1,0,0.941490113735199,10,10,1
SPY231697,1,1,0,0.8525159955024719,10,10,1
SPY231698,1,1,0,0.8888033032417297,10,10,1
SPY201150,1,1,0,0.982844352722168,4,6,0
SPY201152,1,1,0,0.9796265959739685,4,10,0
SPY201157,1,1,0,0.9855057001113892,4,6,0
SPY201158,1,1,0,0.9873647093772888,4,6,0
SPY231699,1,1,0,0.928462564945221,10,10,1
SPY231700,1,1,0,0.7937475442886353,10,10,1
SPY231701,1,1,0,0.9347410202026367,10,10,1
SPY231702,1,1,0,0.8604803085327148,10,10,1
SPY231911,1,1,0,0.9001105427742004,0,10,0
SPY231912,1,1,0,0.8694566488265991,0,10,0
SPY200806,1,1,0,0.991503894329071,6,6,1
SPY200807,1,1,0,0.9930709004402161,6,6,1
SPY231660,1,1,0,0.9920288920402527,10,10,1
SPY231661,1,1,0,0.9933504462242126,10,10,1
SPY231662,1,1,0,0.9624558091163635,10,10,1
SPY231663,1,1,0,0.9469946026802063,10,10,1
SPY231664,1,1,0,0.9274134039878845,10,10,1
