spygen_code,label,prediction,residual,prob_pos,domain_true,domain_pred,domain_correct
SPY211052,0,0,0,3.3082941941486865e-10,0,10,0
SPY211053,0,0,0,5.304557904040053e-10,2,10,0
SPY211057,0,0,0,1.1587456549833064e-09,2,2,1
SPY211058,0,0,0,6.565051280382761e-10,0,10,0
SPY212584,0,0,0,9.91374008663115e-07,6,2,0
SPY212585,0,0,0,4.3030689766965224e-07,6,10,0
SPY212586,0,0,0,1.9766732748394134e-06,6,2,0
SPY212587,0,0,0,1.5848161183384946e-07,6,10,0
SPY201153,0,0,0,5.782823336630827e-06,7,10,0
SPY201162,0,0,0,4.3560841731959954e-05,7,10,0
SPY211299,0,0,0,0.006205810699611902,7,10,0
SPY211303,0,0,0,0.19320176541805267,7,10,0
SPY212588,0,0,0,0.12000995874404907,0,10,0
SPY212589,0,0,0,0.4202893078327179,0,10,0
SPY211068,0,1,1,0.5382553339004517,2,10,0
SPY211073,0,1,1,0.5806857943534851,2,10,0
SPY181699,1,1,0,0.8884382247924805,6,10,0
SPY192310,1,1,0,0.9305664300918579,6,10,0
SPY201163,1,1,0,0.720027506351471,6,10,0
SPY211048,1,1,0,0.7848657369613647,2,10,0
SPY211062,1,1,0,0.8079882860183716,2,10,0
SPY211138,1,1,0,0.8959552645683289,8,10,0
SPY211163,1,0,-1,0.36758190393447876,6,10,0
SPY211168,1,1,0,0.5154959559440613,6,10,0
SPY211169,1,1,0,0.5368938446044922,6,10,0
SPY211170,1,1,0,0.9360764622688293,6,10,0
SPY211172,1,1,0,0.5439443588256836,6,10,0
SPY211173,1,1,0,0.5619733929634094,6,10,0
SPY211174,1,1,0,0.8980880975723267,6,10,0
SPY211177,1,0,-1,0.33872294425964355,6,10,0
SPY211178,1,1,0,0.6102170348167419,6,10,0
SPY211180,1,1,0,0.614720344543457,6,10,0
SPY211181,1,1,0,0.6095322370529175,6,10,0
SPY211182,1,1,0,0.8856250643730164,6,10,0
SPY211183,1,1,0,0.9484530091285706,6,10,0
SPY211184,1,1,0,0.6575099229812622,6,10,0
SPY212710,1,1,0,0.9462977647781372,6,10,0
SPY212711,1,1,0,0.9501110911369324,6,10,0
SPY212712,1,1,0,0.9566791653633118,6,10,0
SPY212713,1,1,0,0.9727346897125244,6,10,0
SPY212714,1,1,0,0.6797325611114502,6,10,0
SPY212715,1,1,0,0.9380908012390137,6,10,0
SPY212716,1,1,0,0.9659153819084167,6,10,0
SPY212717,1,1,0,0.9609891772270203,6,10,0
SPY212718,1,1,0,0.7198894619941711,6,10,0
SPY212719,1,1,0,0.966105580329895,6,10,0
SPY212756,1,1,0,0.965768039226532,6,10,0
SPY212758,1,1,0,0.9679520130157471,6,10,0
SPY212759,1,1,0,0.9445393681526184,6,10,0
SPY211049,1,1,0,0.8134047389030457,0,10,0
SPY211050,1,1,0,0.8372255563735962,0,10,0
SPY211054,1,1,0,0.9548498392105103,2,10,0
SPY211055,1,1,0,0.9672178626060486,2,10,0
SPY231679,1,1,0,0.8739612698554993,10,10,1
SPY231680,1,1,0,0.9151504039764404,10,10,1
SPY231675,1,1,0,0.9223975539207458,10,10,1
SPY231676,1,1,0,0.9254636764526367,10,10,1
SPY231677,1,1,0,0.9320451021194458,10,10,1
SPY231678,1,1,0,0.9336009621620178,10,10,1
SPY211056,1,1,0,0.8759841322898865,0,10,0
SPY211064,1,1,0,0.9109390377998352,0,10,0
SPY231681,1,1,0,0.7546672821044922,10,10,1
SPY231682,1,1,0,0.9600732326507568,10,10,1
SPY231671,1,1,0,0.983625590801239,10,10,1
SPY231672,1,1,0,0.9844956398010254,10,10,1
SPY231673,1,1,0,0.9833980798721313,10,10,1
SPY231674,1,1,0,0.9832900762557983,10,10,1
SPY211059,1,1,0,0.9886927604675293,2,10,0
SPY211060,1,1,0,0.9895403981208801,2,10,0
SPY201952,1,1,0,0.9975492358207703,6,10,0
SPY201962,1,1,0,0.9980681538581848,6,10,0
SPY210649,1,1,0,0.9978548884391785,3,10,0
SPY212768,1,1,0,0.9934923052787781,3,10,0
SPY200468,1,1,0,0.9971421360969543,6,10,0
SPY200474,1,1,0,0.9939898252487183,6,10,0
SPY201953,1,1,0,0.9972549080848694,3,10,0
SPY201961,1,1,0,0.9980947375297546,6,10,0
SPY210637,1,1,0,0.9976702332496643,6,10,0
SPY210654,1,1,0,0.9980586171150208,3,10,0
SPY212760,1,1,0,0.9982288479804993,6,10,0
SPY212762,1,1,0,0.9979925155639648,3,10,0
SPY212763,1,1,0,0.997868537902832,3,10,0
SPY212764,1,1,0,0.9975010752677917,3,10,0
SPY212765,1,1,0,0.9983678460121155,6,10,0
SPY212766,1,1,0,0.9985799789428711,3,10,0
SPY212767,1,1,0,0.9976984858512878,6,10,0
SPY212769,1,1,0,0.9975962042808533,6,10,0
