spygen_code,label,prediction,residual,prob_pos,domain_true,domain_pred,domain_correct
SPY231787,0,0,0,0.00012611689453478903,10,10,1
SPY231788,0,0,0,0.00022735356469638646,10,2,0
SPY231789,0,0,0,0.00011824427201645449,10,10,1
SPY231790,0,0,0,5.774497185484506e-05,10,10,1
SPY231791,0,0,0,5.57303246750962e-05,10,10,1
SPY231792,0,0,0,1.7375516108586453e-05,10,2,0
SPY231793,0,0,0,0.00014628963253926486,10,10,1
SPY231795,0,0,0,0.00010147886496270075,10,10,1
SPY231895,0,0,0,0.0010855378350242972,2,6,0
SPY231896,0,0,0,0.0011190167861059308,2,6,0
SPY231903,0,0,0,0.003266652813181281,0,10,0
SPY231904,0,0,0,0.0019908908288925886,0,10,0
SPY231905,0,0,0,0.0019784707110375166,2,6,0
SPY231906,0,0,0,0.002808085409924388,2,10,0
SPY232830,0,0,0,0.0014809438725933433,2,10,0
SPY232831,0,0,0,0.000529386627022177,2,10,0
SPY201168,0,0,0,0.004331664647907019,10,10,1
SPY201170,0,0,0,0.003119769738987088,10,10,1
SPY201172,0,0,0,0.001753245247527957,6,10,0
SPY201185,0,0,0,0.002291800221428275,6,10,0
SPY210645,0,0,0,0.0021344218403100967,2,10,0
SPY210657,0,0,0,0.0015888966154307127,2,2,1
SPY210661,0,0,0,0.0003054499684367329,2,2,1
SPY210662,0,0,0,0.00371924857608974,2,10,0
SPY211268,0,0,0,0.07642876356840134,6,10,0
SPY211274,0,0,0,0.13603739440441132,2,6,0
SPY211278,0,0,0,0.15460363030433655,2,6,0
SPY211305,0,0,0,0.4721282124519348,6,6,1
SPY231891,0,1,1,0.731321394443512,0,6,0
SPY231892,0,1,1,0.7374743223190308,0,6,0
SPY231741,0,0,0,0.08767438679933548,10,2,0
SPY231742,0,0,0,0.04382625222206116,10,2,0
SPY231743,0,0,0,0.27229639887809753,10,6,0
SPY231744,0,0,0,0.2508598864078522,10,10,1
SPY231865,0,1,1,0.6260681748390198,10,6,0
SPY231870,0,0,0,0.3691200017929077,10,6,0
SPY231871,0,1,1,0.6918980479240417,10,6,0
SPY231873,0,0,0,0.26022815704345703,10,6,0
SPY231874,0,0,0,0.3910602331161499,10,6,0
SPY231877,0,0,0,0.41310712695121765,10,6,0
SPY231878,0,0,0,0.34389057755470276,10,6,0
SPY231909,1,1,0,0.9791210889816284,0,10,0
SPY231910,1,1,0,0.9661818146705627,0,6,0
SPY210650,1,1,0,0.9960673451423645,2,10,0
SPY201216,1,1,0,0.9990580677986145,1,6,0
SPY201263,1,1,0,0.9989129304885864,1,6,0
SPY210655,1,1,0,0.9974210262298584,2,10,0
SPY210656,1,1,0,0.9948709011077881,2,10,0
SPY210660,1,1,0,0.9930863380432129,2,10,0
SPY231733,1,1,0,0.9990888833999634,10,10,1
SPY231734,1,1,0,0.9967340230941772,10,10,1
SPY222970,1,1,0,0.9991604089736938,6,6,1
SPY222972,1,1,0,0.9993053674697876,6,6,1
SPY222973,1,1,0,0.9982907176017761,6,6,1
SPY222974,1,1,0,0.9993088245391846,6,6,1
SPY181149,1,1,0,0.9986883997917175,6,6,1
SPY181150,1,1,0,0.9990183115005493,6,6,1
SPY231893,1,1,0,0.9978965520858765,0,10,0
SPY231894,1,1,0,0.9980754852294922,0,10,0
SPY201175,1,1,0,0.9991683959960938,4,6,0
SPY201191,1,1,0,0.9995623230934143,4,10,0
SPY202496,1,1,0,0.9995133876800537,4,10,0
SPY202498,1,1,0,0.9995667338371277,4,6,0
