spygen_code,label,prediction,residual,prob_pos,domain_true,domain_pred,domain_correct
SPY231762,0,0,0,5.4750213166698813e-05,10,2,0
SPY231763,0,0,0,0.0001393337588524446,10,2,0
SPY231764,0,0,0,0.0005402499227784574,10,2,0
SPY231765,0,0,0,5.507950118044391e-05,10,2,0
SPY231766,0,0,0,0.0007302879239432514,10,10,1
SPY231767,0,0,0,0.006660871207714081,10,10,1
SPY231768,0,0,0,0.0005035186186432838,10,2,0
SPY231769,0,0,0,0.004058558959513903,10,10,1
SPY231770,0,0,0,0.0002100997226079926,10,2,0
SPY231771,0,0,0,4.6297718436782986e-10,10,2,0
SPY231772,0,0,0,9.142928320216015e-05,10,2,0
SPY231773,0,0,0,3.9595634007127956e-05,10,2,0
SPY231899,0,0,0,0.001330109080299735,0,2,0
SPY231900,0,0,0,0.0007474190788343549,0,2,0
SPY231901,0,0,0,1.3950558752640063e-07,2,2,1
SPY231902,0,0,0,1.0030470320998575e-07,2,2,1
SPY223325,0,0,0,1.2489731489040423e-05,9,2,0
SPY223333,0,0,0,2.3233649699250236e-05,9,2,0
SPY224252,0,0,0,1.0279302841809113e-05,9,2,0
SPY224256,0,0,0,9.562648301653098e-06,9,2,0
SPY201164,0,0,0,0.004156498238444328,2,2,1
SPY201958,0,0,0,7.520319286413724e-06,6,2,0
SPY202493,0,0,0,0.012410389259457588,2,2,1
SPY202510,0,0,0,0.15275725722312927,2,10,0
SPY202515,0,0,0,0.006885427515953779,2,2,1
SPY210646,0,0,0,4.08565356337931e-05,6,2,0
SPY210681,0,0,0,0.1416834592819214,2,2,1
SPY210682,0,0,0,0.21336205303668976,2,10,0
SPY210684,0,0,0,0.13192129135131836,2,2,1
SPY210685,0,0,0,0.20776742696762085,2,10,0
SPY210686,0,0,0,0.1965307891368866,2,2,1
SPY210687,0,0,0,0.18955835700035095,2,2,1
SPY210688,0,0,0,0.10970228165388107,2,2,1
SPY210690,0,0,0,0.16898982226848602,2,2,1
SPY210691,0,0,0,0.17801418900489807,2,10,0
SPY210692,0,0,0,0.1887868493795395,2,2,1
SPY210694,0,0,0,0.15160946547985077,2,2,1
SPY211301,0,0,0,0.33994361758232117,6,10,0
SPY211310,0,0,0,0.395560622215271,6,10,0
SPY231885,0,1,1,0.6073117852210999,0,10,0
SPY231886,0,1,1,0.6597769260406494,0,10,0
SPY211069,0,1,1,0.6565346121788025,0,10,0
SPY211070,0,1,1,0.7890276312828064,0,10,0
SPY211071,0,1,1,0.6145239472389221,2,10,0
SPY211072,0,1,1,0.5745111107826233,2,10,0
SPY231691,1,1,0,0.7846077084541321,10,10,1
SPY231692,1,1,0,0.8203877806663513,10,6,0
SPY231693,1,1,0,0.9363205432891846,10,6,0
SPY231694,1,1,0,0.8558149933815002,10,6,0
SPY231913,1,1,0,0.9944111704826355,2,6,0
SPY231914,1,1,0,0.9954854846000671,2,6,0
SPY201239,1,1,0,0.974506676197052,6,6,1
SPY201241,1,1,0,0.9763819575309753,6,6,1
SPY201174,1,1,0,0.9864826202392578,4,6,0
SPY201181,1,1,0,0.9921167492866516,4,6,0
SPY201187,1,1,0,0.9872428178787231,4,6,0
SPY201192,1,1,0,0.9789485335350037,4,6,0
SPY201198,1,1,0,0.9866662621498108,4,6,0
SPY202491,1,1,0,0.9712041616439819,4,6,0
SPY202495,1,1,0,0.9885717034339905,4,6,0
SPY202500,1,1,0,0.994502067565918,4,6,0
SPY231683,1,1,0,0.9171236157417297,10,6,0
SPY231684,1,1,0,0.9163957834243774,10,6,0
SPY231685,1,1,0,0.8989648818969727,10,6,0
SPY231686,1,1,0,0.9156783223152161,10,6,0
SPY231687,1,1,0,0.9243521094322205,10,6,0
SPY231688,1,1,0,0.9195254445075989,10,6,0
SPY231689,1,1,0,0.881645679473877,10,6,0
SPY231690,1,1,0,0.9377551674842834,10,6,0
SPY231760,1,1,0,0.971270740032196,10,6,0
SPY231761,1,1,0,0.9644408226013184,10,6,0
SPY231887,1,1,0,0.9996471405029297,2,6,0
SPY231888,1,1,0,0.9995593428611755,2,6,0
