spygen_code,label,prediction,residual,prob_pos,domain_true,domain_pred,domain_correct
SPY231895,0,0,0,7.321062867049477e-07,2,2,1
SPY231896,0,0,0,1.0206073284280137e-06,2,2,1
SPY231903,0,0,0,3.0140927265165374e-05,0,2,0
SPY231904,0,0,0,0.00012176797463325784,0,2,0
SPY231905,0,0,0,3.7728334518760676e-06,2,2,1
SPY231906,0,0,0,0.0027606480289250612,2,2,1
SPY232830,0,0,0,5.246266937319888e-06,2,2,1
SPY232831,0,0,0,0.0010924673406407237,2,2,1
SPY201168,0,0,0,0.00047670217463746667,10,2,0
SPY201170,0,0,0,0.0005505142617039382,10,2,0
SPY201172,0,0,0,0.0025143057573586702,6,2,0
SPY201185,0,0,0,0.0020610892679542303,6,2,0
SPY210645,0,0,0,0.00048792039160616696,2,2,1
SPY210657,0,0,0,0.04973681643605232,2,2,1
SPY210661,0,0,0,0.040106382220983505,2,2,1
SPY210662,0,0,0,0.04372895136475563,2,2,1
SPY211268,0,0,0,0.03533710539340973,6,2,0
SPY211274,0,0,0,0.028645895421504974,2,2,1
SPY211278,0,0,0,0.01889020949602127,2,2,1
SPY211305,0,0,0,0.3203406035900116,6,2,0
SPY231891,0,1,1,0.6030375361442566,0,2,0
SPY231892,0,1,1,0.6465175747871399,0,2,0
SPY231741,0,0,0,0.2952231168746948,10,10,1
SPY231742,0,0,0,0.2561946511268616,10,10,1
SPY231743,0,1,1,0.5489813685417175,10,10,1
SPY231744,0,1,1,0.5425041913986206,10,10,1
SPY231865,0,1,1,0.6567078828811646,10,10,1
SPY231870,0,1,1,0.509540855884552,10,2,0
SPY231871,0,1,1,0.7205106019973755,10,10,1
SPY231873,0,0,0,0.4723305106163025,10,10,1
SPY231874,0,1,1,0.5894790887832642,10,10,1
SPY231877,0,1,1,0.5939527153968811,10,10,1
SPY231878,0,1,1,0.574519157409668,10,10,1
SPY231909,1,1,0,0.9779159426689148,0,10,0
SPY231910,1,1,0,0.9661433100700378,0,10,0
SPY210650,1,1,0,0.9876183271408081,2,10,0
SPY201216,1,1,0,0.9992400407791138,1,10,0
SPY201263,1,1,0,0.998917818069458,1,10,0
SPY210655,1,1,0,0.9957785606384277,2,10,0
SPY210656,1,1,0,0.9795971512794495,2,10,0
SPY210660,1,1,0,0.9685037136077881,2,10,0
SPY231733,1,1,0,0.9996135830879211,10,10,1
SPY231734,1,1,0,0.9927471280097961,10,10,1
SPY222970,1,1,0,0.9991123080253601,6,10,0
SPY222972,1,1,0,0.9990405440330505,6,10,0
SPY222973,1,1,0,0.998217761516571,6,10,0
SPY222974,1,1,0,0.998988926410675,6,10,0
SPY181149,1,1,0,0.998619794845581,6,10,0
SPY181150,1,1,0,0.998793363571167,6,10,0
SPY231893,1,1,0,0.9902299046516418,0,10,0
SPY231894,1,1,0,0.9907097816467285,0,10,0
SPY201175,1,1,0,0.9991934895515442,4,10,0
SPY201191,1,1,0,0.999613344669342,4,10,0
SPY202496,1,1,0,0.9996167421340942,4,10,0
SPY202498,1,1,0,0.9996384382247925,4,10,0
