spygen_code,label,prediction,residual,prob_pos,domain_true,domain_pred,domain_correct
SPY201957,0,0,0,0.39151936769485474,2,2,1
SPY201964,0,0,0,0.39314061403274536,2,2,1
SPY210701,0,0,0,0.40746772289276123,2,2,1
SPY210702,0,0,0,0.39571067690849304,2,2,1
SPY210703,0,0,0,0.4367450773715973,2,10,0
SPY210704,0,0,0,0.41003942489624023,2,2,1
SPY210706,0,0,0,0.3980701267719269,2,10,0
SPY210707,0,0,0,0.4172249138355255,2,2,1
SPY210708,0,0,0,0.4150197505950928,2,2,1
SPY210709,0,0,0,0.41769862174987793,2,2,1
SPY210711,0,0,0,0.4137045741081238,2,2,1
SPY210716,0,0,0,0.4330228269100189,2,10,0
SPY210725,0,0,0,0.44093358516693115,2,10,0
SPY210726,0,0,0,0.4351895749568939,2,10,0
SPY231748,0,0,0,0.33246976137161255,10,2,0
SPY231749,0,0,0,0.1741364598274231,10,2,0
SPY231754,0,0,0,0.39112329483032227,10,2,0
SPY231755,0,0,0,0.4258095920085907,10,2,0
SPY231756,0,0,0,0.41173022985458374,10,2,0
SPY231757,0,0,0,0.4115186929702759,10,2,0
SPY231897,0,0,0,0.38085079193115234,0,2,0
SPY231898,0,0,0,0.3614753484725952,0,2,0
SPY201159,0,0,0,0.0675569474697113,7,2,0
SPY201160,0,0,0,0.07569830119609833,5,2,0
SPY201161,0,0,0,0.1827578842639923,4,2,0
SPY201166,0,0,0,0.2977272868156433,7,2,0
SPY201167,0,0,0,0.09753473103046417,5,2,0
SPY201171,0,0,0,0.3571256697177887,5,2,0
SPY201180,0,0,0,0.4607981741428375,7,6,0
SPY201186,0,0,0,0.3671967387199402,7,6,0
SPY201190,0,0,0,0.2782192528247833,4,2,0
SPY202494,0,0,0,0.23431913554668427,5,2,0
SPY210643,0,0,0,0.3693176209926605,2,2,1
SPY210644,0,0,0,0.43962419033050537,2,2,1
SPY210648,0,0,0,0.28151294589042664,2,2,1
SPY210651,0,0,0,0.4495529532432556,10,2,0
SPY210658,0,0,0,0.49295157194137573,2,2,1
SPY210659,0,1,1,0.5228632092475891,2,10,0
SPY210663,0,1,1,0.6549091339111328,2,10,0
SPY210664,0,0,0,0.4085206091403961,2,10,0
SPY210665,0,0,0,0.454998254776001,2,2,1
SPY210666,0,1,1,0.6003068089485168,2,10,0
SPY210670,0,1,1,0.6628126502037048,2,10,0
SPY210671,0,0,0,0.4448435604572296,2,2,1
SPY210689,0,1,1,0.6371579170227051,2,10,0
SPY210693,0,1,1,0.5664704442024231,2,10,0
SPY211263,0,0,0,0.08873073011636734,7,2,0
SPY211266,0,0,0,0.3277214467525482,2,10,0
SPY211275,0,0,0,0.4252646863460541,6,2,0
SPY211279,0,0,0,0.41620439291000366,6,10,0
SPY211280,0,0,0,0.37820735573768616,2,2,1
SPY211282,0,0,0,0.42161640524864197,6,10,0
SPY211284,0,0,0,0.43012845516204834,6,10,0
SPY211285,0,0,0,0.44636011123657227,2,10,0
SPY211286,0,0,0,0.3238109052181244,6,2,0
SPY211289,0,0,0,0.18868346512317657,7,2,0
SPY211290,0,0,0,0.49075353145599365,7,10,0
SPY211300,0,0,0,0.04898958280682564,6,2,0
SPY211302,0,0,0,0.07530800253152847,6,2,0
SPY211304,0,0,0,0.33560922741889954,7,2,0
SPY211306,0,0,0,0.4308280348777771,6,10,0
SPY211307,0,0,0,0.1535632163286209,6,2,0
SPY211309,0,0,0,0.2164117991924286,6,2,0
SPY231713,0,0,0,0.466142863035202,10,2,0
SPY231714,0,0,0,0.47481802105903625,10,2,0
SPY231715,0,1,1,0.53183513879776,10,10,1
SPY231716,0,0,0,0.4683595597743988,10,10,1
SPY231717,0,1,1,0.6834140419960022,10,10,1
SPY231718,0,1,1,0.7001175284385681,10,10,1
SPY231719,0,1,1,0.9276303052902222,10,10,1
SPY231720,0,1,1,0.5153809785842896,10,2,0
SPY231721,0,1,1,0.5537148118019104,10,10,1
SPY231722,0,1,1,0.6198630332946777,10,10,1
SPY231723,0,1,1,0.728507399559021,10,10,1
SPY231724,0,1,1,0.7519170641899109,10,10,1
SPY231725,0,1,1,0.5954465270042419,10,10,1
SPY231726,0,0,0,0.46578800678253174,10,2,0
SPY231727,0,1,1,0.5056171417236328,10,2,0
SPY231728,0,0,0,0.4689193367958069,10,2,0
SPY231729,0,0,0,0.496183842420578,10,2,0
SPY231730,0,1,1,0.5017719268798828,10,2,0
SPY231889,0,1,1,0.7095428705215454,2,10,0
SPY231890,0,1,1,0.5439019799232483,2,2,1
SPY231745,0,0,0,0.49914103746414185,10,10,1
SPY231746,0,1,1,0.5793874263763428,10,10,1
SPY231747,0,1,1,0.6517467498779297,10,10,1
SPY211045,1,1,0,0.765693724155426,0,10,0
SPY211046,1,1,0,0.796725332736969,0,10,0
SPY211051,1,1,0,0.9318246841430664,2,10,0
SPY211063,1,1,0,0.9028902649879456,2,10,0
SPY211044,1,1,0,0.6588010787963867,2,10,0
SPY211047,1,1,0,0.6014134883880615,2,10,0
SPY231750,1,1,0,0.8410682678222656,10,10,1
SPY231751,1,1,0,0.8904055953025818,10,10,1
SPY231752,1,1,0,0.9678117632865906,10,10,1
SPY231753,1,1,0,0.8969656825065613,10,10,1
SPY231731,1,1,0,0.9535571336746216,10,10,1
SPY231732,1,1,0,0.9457611441612244,10,10,1
SPY231758,1,1,0,0.9351420998573303,10,10,1
SPY231759,1,1,0,0.9058013558387756,10,10,1
